sentence;new_sentence
"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos.";"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""señal de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos."
"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos.";"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el clasificación de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos."
"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos.";"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención está en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos."
"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos.";"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa alrededor al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos."
"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos.";"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 puesto de trabajo directos."
"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos.";"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buen trabajo"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos."
"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de buenas prácticas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos.";"El director general del Imserso se refirió a la situación de Extremadura en el sector de la dependencia que ha calificado como ""exponente de forma correcta de hacer las cosas"", ya que el ranking de atención se sitúa en torno al 86 por 100 con más de 130 millones de euros de presupuesto, unas 30.000 personas atendidas y con la creación de 9.000 empleos directos."
"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con pasión, cuidamos con compasión» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos"".";"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con entusiasmo, cuidamos con comentusiasmo» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos""."
"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con pasión, cuidamos con compasión» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos"".";"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con emoción, cuidamos con comemoción» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos""."
"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con pasión, cuidamos con compasión» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos"".";"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con pasión, cuidamos con humanidad» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos""."
"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con pasión, cuidamos con compasión» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos"".";"La XVI Convención Nacional de Lares se celebró los días 5 y 6 de junio bajo el lema «Cuidamos con pasión, cuidamos con ternura» y en ella se llevaron a cabo diferentes mesas redondas, ponencias y grupos de trabajo formados por expertos cuyo eje principal era ""la revolución de los cuidados, centrada no tanto en el cuidado sino en cómo cuidamos""."
La Ministra de Sanidad, Consumo y Bienestar Social, María Luisa Carcedo, ha asegurado que “la reducción de las desigualdades sociales en salud es una prioridad en el diseño de las políticas del Ministerio”.;La Ministra de Sanidad, Consumo y Bienestar Social, María Luisa Carcedo, ha asegurado que “la reducción de las desigualdades sociales en salud es una prioridad en el proyecto de las políticas del Ministerio”.
